row_index,review,clean_review,positive_terms,negative_terms,positive_score,negative_score,final_score,current_label,evidence_pattern,recommended_label_if_clear
6766,"Aktivasi nya susah , muncul kode 91 terus . Aneh",aktivasi nya susah muncul kode 91 aneh,aktivasi:2; muncul:1; aneh:4,susah:-3; kode:-3,7.0,-6.0,1.0,positif,,manual_review
6770,"mau daftar buka rekening kjp anak liat cara nya kaya d YouTube tapi pas d download isi aplikasi ny beda ,apa ini aplikasi baru apa lama ,",daftar buka rekening kjp anak liat nya kaya d youtube pas d download isi aplikasi ny beda aplikasi,daftar:1; buka:3; liat:2; kaya:2; pas:3; isi:2,anak:-3; aplikasi:-4; beda:-2; aplikasi:-4,13.0,-13.0,0.0,netral,,manual_review
6784,"Aplikasinya masih kurang baik tidak ada transfer ke semua bank, dan uang elektroniknya baru ada beberapa belum ada ovo dll",aplikasi kurang tidak transfer bank uang elektroniknya beberapa belum ovo dll,tidak:5,aplikasi:-4; kurang:-3,5.0,-7.0,-2.0,negatif,,manual_review
6787,Aplikasi pembawa sial nasabah nya pintar maling saldo dana orang!!!!,aplikasi pembawa sial nasabah nya pintar maling saldo dana orang,nasabah:4; saldo:2; dana:4,aplikasi:-4; sial:-5,10.0,-9.0,1.0,positif,,manual_review
6792,Jakone kenapa skr jadi ribet ya dulu ada rekening tinggal masukin rekening kita. Skr kok malah kayak harus buat lagi ya,jakone kenapa skr ribet ya rekening tinggal masukin rekening kita skr kok kayak ya,ya:4; tinggal:1; ya:4,ribet:-4; kayak:-3,9.0,-7.0,2.0,positif,ribet,negatif
6794,"ternyata GK seribet itu buat registrasi sendiri disini,lumayan mudah dan cukup dimengerti",ternyata tidak seribet registrasi disini lumayan mudah dimengerti,lumayan:1; mudah:4,tidak:-5,5.0,-5.0,0.0,netral,ribet,negatif
6798,"Setelah update, user terkunci. Padahal ga salah masukin username dan password.. Saya instal ulang malah ga inget usernamenya.. Gimana solusinya min? Jika membantu bintang saya rubah.. Sementara 1 dulu",setelah update user terkunci padahal tidak salah masukin username password instal ulang tidak inget usernamenya gimana solusinya min membantu bintang rubah 1,salah:4; solusinya:3; membantu:4,tidak:-5; tidak:-5,11.0,-10.0,1.0,positif,,manual_review
6805,"Aplikasinya berat, lelet, lemot perbaiki lagi bug nyaaa. Biar lancar",aplikasi berat lelet lambat perbaiki bug nyaaa biar lancar,lambat:1; biar:1; lancar:4,aplikasi:-4,6.0,-4.0,2.0,positif,lancar; lemot; lambat,manual_review
6811,"aplikasi recommend buat segala transaksi, fiturnya juga sangat membantu, apalagi sekarang ada fitur referral nya jadi bisa ajak temen deh buat pake aplikasi jakone mobile 👍🏻",aplikasi recommend transaksi fiturnya membantu apalagi fitur referral nya bisa ajak temen deh pakai aplikasi jakone mobile,transaksi:4; membantu:4; ajak:1,aplikasi:-4; aplikasi:-4,9.0,-8.0,1.0,positif,sangat membantu,positif
6819,"Parah lemot banget, sudah buat aksesnya m-banking nya tolong di update biar lebih cepet dan ga loading mulu",parah lambat banget aksesnya m banking nya tolong update biar lebih cepet tidak loading mulu,lambat:1; banget:1; tolong:3; biar:1; lebih:1; cepet:2; mulu:2,parah:-5; tidak:-5,11.0,-10.0,1.0,positif,lemot; lambat; parah,negatif
6832,APLIKASI TERBAIK!!!,aplikasi terbaik,terbaik:5,aplikasi:-4,5.0,-4.0,1.0,positif,terbaik,positif
6843,"Baik aplikasi nya bagus,tapi tolong min akun saya terkunci saya harus menghubungi kalian dari mana",aplikasi nya bagus tolong min akun terkunci menghubungi kalian,bagus:2; tolong:3; menghubungi:1,aplikasi:-4,6.0,-4.0,2.0,positif,bagus,positif
6849,transfer ke bank lain tidak ada.... tolong segera d perbaiki... jadi memperlambat transaksi...,transfer bank tidak tolong segera d perbaiki memperlambat transaksi,segera:3; transaksi:4,tidak:-5; tolong:-3,7.0,-8.0,-1.0,negatif,lambat,negatif
6860,"lelet banget tinggal nerima kode otp buat login, jaringan dsni kenceng wifi pulsa juga ada heran dah, kencengin lagi dong produk digital indo",lelet banget tinggal nerima kode otp login jaringan dsni kenceng wifi pulsa heran dah kencengin produk digital indo,banget:1; tinggal:1; jaringan:3; heran:4; produk:3,kode:-3; kenceng:-2; pulsa:-3; dah:-3; indo:-3,12.0,-14.0,-2.0,negatif,,manual_review
6879,aneh udah 2 bulan gak bisa fitur pembayaran pendidikan,aneh udah 2 bulan tidak bisa fitur pembayaran pendidikan,aneh:4,bulan:-1; tidak:-5,4.0,-6.0,-2.0,negatif,,manual_review
6890,Aplikasi sangat membantu untuk topupm,aplikasi membantu topupm,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu,positif
6899,transaksi qris gagal tapi saldo tetap terpotong dan di cek di riwayat transaksi tidak ada di cek mutasi pun sama saja,transaksi qris gagal saldo terpotong cek riwayat transaksi tidak cek mutasi,transaksi:4; saldo:2; transaksi:4; cek:4,gagal:-4; terpotong:-3; cek:-4; tidak:-5,14.0,-16.0,-2.0,negatif,,manual_review
6903,"Salah satu aplikasi bank mobile terbaik, fiturnya banyak dan mudah digunakan",salah aplikasi bank mobile terbaik fiturnya mudah digunakan,terbaik:5; mudah:4,salah:-4; aplikasi:-4,9.0,-8.0,1.0,positif,mudah digunakan; terbaik,positif
6905,"Saldo udah kepotong pulsa kaga masuk masuk, nomer padahal jelas banget bener parahhh",saldo udah kepotong pulsa kaga masuk masuk nomer padahal jelas banget bener parahhh,saldo:2; jelas:1; banget:1; bener:3,pulsa:-3; masuk:-3; masuk:-3,7.0,-9.0,-2.0,negatif,parah,negatif
6908,"Saya mau cek mutasi, tapi ga muncul sama sekali? Tolong di perbaikin lagi terimakasih",cek mutasi tidak muncul tolong perbaikin terimakasih,tolong:3; terimakasih:5,cek:-4; tidak:-5; muncul:-1,8.0,-10.0,-2.0,negatif,,manual_review
6928,Heran selalu error hampir setiap saat,heran error setiap,heran:4,error:-5,4.0,-5.0,-1.0,negatif,error,negatif
6939,Wajib banget punya apk ini sih. Mempermudah banget untuk dipakai transaksi. Bisa digunakan untuk semua pembayara,wajib banget punya aplikasi sih mempermudah banget dipakai transaksi bisa digunakan pembayara,banget:1; punya:3; banget:1; transaksi:4,wajib:-2; aplikasi:-4; mempermudah:-3,9.0,-9.0,0.0,netral,,manual_review
6974,"Lebih suka yg lama, yg ini lebih buruk",lebih suka lebih buruk,lebih:1; suka:3; lebih:1,buruk:-5,5.0,-5.0,0.0,netral,buruk,negatif
6987,"Aplikasi JakOne Mobile sangat mudah di gunakan, aplikasi gesit gak lemot, dan tampilan nya baru dan keren.. Fiturnya banyak dan juga mudah di gunakan nasabah.. Mantap deh pokonya",aplikasi jakone mobile mudah gunakan aplikasi gesit tidak lambat tampilan nya keren fiturnya mudah gunakan nasabah mantap deh pokonya,mudah:4; tampilan:1; mudah:4; nasabah:4; mantap:5,aplikasi:-4; aplikasi:-4; tidak:-5; lambat:-1; pokonya:-2,18.0,-16.0,2.0,positif,mantap; keren; lemot; lambat,manual_review
6989,"sering eror,, saldo berkurang,, klau krim ke Waket DANA",error saldo berkurang klau krim waket dana,saldo:2; krim:1; dana:4,error:-5; berkurang:-3,7.0,-8.0,-1.0,negatif,error; eror,negatif
6991,"aplikasi nya bagus, bisa ngelakuin pembayaran pulsa disana. tampilannya juga oke dan tergolong bagus jadi cepat dipahami buat para pengguna baru",aplikasi nya bagus bisa ngelakuin pembayaran pulsa disana tampilannya oke tergolong bagus cepat dipahami pengguna,bagus:2; oke:2; bagus:2; cepat:3; pengguna:1,aplikasi:-4; pulsa:-3; tergolong:-3,10.0,-10.0,0.0,netral,bagus; cepat,positif
6992,"Aplikasinya keren, gampang digunakan",aplikasi keren gampang digunakan,gampang:4,aplikasi:-4,4.0,-4.0,0.0,netral,gampang digunakan; keren,positif
7010,Saldo gw di jakone mobile lama kok gak masuk ke aplikasi baru ya,saldo gw jakone mobile kok tidak masuk aplikasi ya,saldo:2; masuk:3; ya:4,tidak:-5; aplikasi:-4,9.0,-9.0,0.0,netral,,manual_review
7022,Aplikasi nya sangat bagus dan sangat membantu,aplikasi nya bagus membantu,bagus:2; membantu:4,aplikasi:-4,6.0,-4.0,2.0,positif,sangat membantu; bagus,positif
7025,Aplikasinya bermanfaat banget,aplikasi bermanfaat banget,bermanfaat:5; banget:1,aplikasi:-4,6.0,-4.0,2.0,positif,,manual_review
7045,"Fiturnya lengkap banget, gampang lagi gunainnya, bisa isi pulsa, topup juga bisa, mempermudah sii aplikasi JakOne",fiturnya lengkap banget gampang gunainnya bisa isi pulsa topup bisa mempermudah sii aplikasi jakone,lengkap:2; banget:1; gampang:4; isi:2,pulsa:-3; mempermudah:-3; aplikasi:-4,9.0,-10.0,-1.0,negatif,,manual_review
7058,"Aplikasi ini bagus sekali, apalagi dengan tampilan yang super keren dan fitur yang bisa digunakan untuk bayar pln , pulsa dan yang lainnya.",aplikasi bagus apalagi tampilan super keren fitur bisa digunakan bayar pln pulsa lainnya,bagus:2; tampilan:1; super:3; bayar:1,aplikasi:-4; pulsa:-3,7.0,-7.0,0.0,netral,bagus; keren,positif
7072,Salah satu aplikasi mobile banking yang memudahkan pengguna dalam transaksi harian.. Dan recomended untuk di install.. Wajib,salah aplikasi mobile banking memudahkan pengguna transaksi harian recomended install wajib,memudahkan:3; pengguna:1; transaksi:4,salah:-4; aplikasi:-4; wajib:-2,8.0,-10.0,-2.0,negatif,memudahkan,positif
7074,"Apk jakOne ini yg paling aku suka biaya adminnya murah, terus kalau lagi ada problem sama apknya cepet ditanggapinnya",aplikasi jakone suka biaya adminnya murah problem apknya cepet ditanggapinnya,suka:3; murah:3; cepet:2,aplikasi:-4; problem:-4,8.0,-8.0,0.0,netral,,manual_review
7081,aplikasinya mudah banget digunain dan apk ini beda dari yang lain tampilan lebih modern dan baguss,aplikasi mudah banget digunain aplikasi beda tampilan lebih modern baguss,mudah:4; banget:1; tampilan:1; lebih:1; modern:3,aplikasi:-4; aplikasi:-4; beda:-2,10.0,-10.0,0.0,netral,aplikasi mudah; bagus,positif
7082,kenapa tidak bisa transfer ke e walet DANA,kenapa tidak bisa transfer e walet dana,dana:4,tidak:-5,4.0,-5.0,-1.0,negatif,,manual_review
7089,Aplikasi ini bagus banget membantu saya banget buat nabung bisa pakai bank disini aman dan terpercaya recommended pokoknya,aplikasi bagus banget membantu banget nabung bisa pakai bank disini aman terpercaya recommended pokoknya,bagus:2; banget:1; membantu:4; banget:1,aplikasi:-4; pokoknya:-3,8.0,-7.0,1.0,positif,bagus; recommended,positif
7092,"Selama pakai JakOne mobile selalu lancar. Tidak ada bug di aplikasinya. Proses transaksi juga mudah. Jakone mobile aplikasi keren...Ada banyak benefit di aplikasi ini dan reward 600 k saat mendaftar Aplikasi mudah di gunakan,fictur nya bagus",selama pakai jakone mobile lancar tidak bug aplikasi proses transaksi mudah jakone mobile aplikasi keren benefit aplikasi reward 600 k mendaftar aplikasi mudah gunakan fictur nya bagus,lancar:4; proses:1; transaksi:4; mudah:4; mudah:4; bagus:2,tidak:-5; aplikasi:-4; aplikasi:-4; aplikasi:-4; aplikasi:-4,19.0,-21.0,-2.0,negatif,aplikasi mudah; lancar; bagus; keren,positif
7093,Otp sering bgt bermasalah ketika lg di butuhkan sangat mengganggu Harus dr awal lg ribet,otp banget bermasalah lg butuhkan mengganggu lg ribet,banget:1; mengganggu:4,ribet:-4,5.0,-4.0,1.0,positif,ribet,negatif
7097,saking bagusnya semua anggota keluarga ku suruh bikin rek di Jakone,saking bagusnya anggota keluarga ku suruh bikin rek jakone,keluarga:4,anggota:-3; suruh:-2,4.0,-5.0,-1.0,negatif,bagus,positif
7105,"Gara² ganti hp malah susah masuk, kaya belom punya rekening aja",gara ganti hp susah masuk kaya belom punya rekening,ganti:3; kaya:2; belom:1; punya:3,gara:-4; susah:-3; masuk:-3,9.0,-10.0,-1.0,negatif,susah masuk,negatif
7118,mantap aplikasi,mantap aplikasi,mantap:5,aplikasi:-4,5.0,-4.0,1.0,positif,mantap,positif
7120,Aplikasi yang bagus jajan makin praktis pakai scan QRIS bisa digunakan dimana saja dan kapan saja,aplikasi bagus jajan praktis pakai scan qris bisa digunakan dimana kapan,bagus:2; praktis:4,aplikasi:-4,6.0,-4.0,2.0,positif,praktis; bagus,positif
7138,Buat aku yang suka jajan dan doyan belanja ini aplikasi memudahkan bangeet pakenya tinggal scan doang seuseful itu sih emang. Tampilannya juga ga bikin pusing tapi masih menarik dan informatif 😍,suka jajan doyan belanja aplikasi memudahkan bangeet pakenya tinggal scan doang seuseful sih emang tampilannya tidak bikin pusing menarik informatif,suka:3; belanja:2; memudahkan:3; tinggal:1; doang:1; menarik:4,aplikasi:-4; tidak:-5; pusing:-4,14.0,-13.0,1.0,positif,memudahkan,positif
7151,Semakin bagus setelah permbaharuan aplikasi. Thank you JakOne,bagus setelah permbaharuan aplikasi thank you jakone,bagus:2; thank:4,aplikasi:-4,6.0,-4.0,2.0,positif,bagus,positif
7158,"Kenapa saya mendownload Aplikasi Jak One Mobile,sebab aplikasi ini salah satu aplikasi Mobile Banking terbaik. Fitur fitur nya mudah dipahami dan dipakai, Aplikasi tidak berat di hp, memudahkan bertransaksi di manapun berada , pembayaran apa saja jadi mudah dan gampang dan gak ribet. fitur Qrisnya jadi bikin gampang.pokoknya sangat Rekomended sekali.",kenapa mendownload aplikasi jak one mobile aplikasi salah aplikasi mobile banking terbaik fitur fitur nya mudah dipahami dipakai aplikasi tidak berat hp memudahkan bertransaksi manapun berada pembayaran mudah gampang tidak ribet fitur qrisnya bikin gampang pokoknya rekomended,terbaik:5; mudah:4; memudahkan:3; bertransaksi:3; berada:4; mudah:4; gampang:4; ribet:4; gampang:4,aplikasi:-4; aplikasi:-4; salah:-4; aplikasi:-4; aplikasi:-4; tidak:-5; tidak:-5; pokoknya:-3,35.0,-33.0,2.0,positif,memudahkan; terbaik; ribet,manual_review
7170,bank nya tidak jelass menyusahkan,bank nya tidak jelass menyusahkan,menyusahkan:4,tidak:-5,4.0,-5.0,-1.0,negatif,,manual_review
7177,biasa nya transper ke dana bisa skrg ga bisa,nya transper dana bisa skrg tidak bisa,dana:4,tidak:-5,4.0,-5.0,-1.0,negatif,,manual_review
7179,"Mohon diperbaiki masalah jaringan, jaringan kartu tri bagus tapi tidak dapat masuk dalam keterangannya periksa kembali jaringan, tapi kalo pakai wifi bisa masuk..",mohon diperbaiki masalah jaringan jaringan kartu tri bagus tidak masuk keterangannya periksa jaringan pakai wifi bisa masuk,mohon:2; jaringan:3; jaringan:3; bagus:2; masuk:3; jaringan:3,masalah:-4; tidak:-5; periksa:-5; masuk:-3,16.0,-17.0,-1.0,negatif,bagus,positif
7188,Ini jakone mobile lagi kenapa ? Ga bisa utk transfer ke bank lain dan top up,jakone mobile kenapa tidak bisa transfer bank top up,top:5,tidak:-5,5.0,-5.0,0.0,netral,,manual_review
7209,"Overall bagus sih aplikasinya stabil,gaada bug jadi gampang pemakaiannya",overall bagus sih aplikasi stabil gaada bug gampang pemakaiannya,bagus:2; stabil:3; gampang:4,aplikasi:-4; gaada:-3,9.0,-7.0,2.0,positif,bagus,positif
7223,Di update versi terbaru malah gak jelas 😢,update versi terbaru tidak jelas,terbaru:4,tidak:-5; jelas:-1,4.0,-6.0,-2.0,negatif,,manual_review
7236,Kaum chashless happy bnget sama aplikasi ini karna ada fitur qrisnya yang update,kaum chashless happy bnget aplikasi fitur qrisnya update,happy:5,aplikasi:-4,5.0,-4.0,1.0,positif,,manual_review
7237,"Tolong diperbaiki lagi dong otentifikasi wajahnya, sudah berulang kali tapi gagal terus pada sudah mengikuti instruksi.",tolong diperbaiki otentifikasi wajahnya berulang gagal mengikuti instruksi,tolong:3; mengikuti:3,gagal:-4; instruksi:-3,6.0,-7.0,-1.0,negatif,,manual_review
7253,Transaksi antar bank tidak bisa,transaksi antar bank tidak bisa,transaksi:4,tidak:-5,4.0,-5.0,-1.0,negatif,tidak bisa transaksi,negatif
7265,"Ribet gajelas swring gangguan,udh di update pas dibuka suruh pembaruan lg",ribet gajelas swring gangguan update pas dibuka suruh pembaruan lg,pas:3; pembaruan:4,ribet:-4; suruh:-2,7.0,-6.0,1.0,positif,ribet,negatif
7269,"aplikasinya keren banget,. jadi sekarang gak usah capek2 ke ATM buat bayar tagihan,. tinggal duduk santai buka applikasi jakone semua udah beres,. semoga bisa berkembang lebih baik",aplikasi keren banget tidak capek2 atm bayar tagihan tinggal duduk santai buka applikasi jakone udah beres semoga bisa berkembang lebih,banget:1; bayar:1; tinggal:1; santai:2; buka:3; lebih:1,aplikasi:-4; tidak:-5,9.0,-9.0,0.0,netral,keren,positif
7270,Ini gmna ini saya beli paketan Indosat dari jakone mobile gagal terkirim tapi sudah terpotong gmna ingin admin tolong di kembalikan dana saya paketan ga masuk,gmna beli paketan indosat jakone mobile gagal terkirim terpotong gmna ingin admin tolong kembalikan dana paketan tidak masuk,beli:2; tolong:3; dana:4; masuk:3,gagal:-4; terpotong:-3; tidak:-5,12.0,-12.0,0.0,netral,,manual_review
7274,"aplikasi yang sangat bagus,sangat milenian buat jaman sekarang,bagus banget buat tranksaksi dan lain lain",aplikasi bagus milenian jaman bagus banget tranksaksi,bagus:2; bagus:2; banget:1,aplikasi:-4; jaman:-2,5.0,-6.0,-1.0,negatif,bagus,positif
7276,"aplikasi mobile banking yang bagus, tampilanya juga fresh. sangat membantu dan memudahkan kita kaum mager buat bertransaksi.",aplikasi mobile banking bagus tampilanya fresh membantu memudahkan kita kaum mager bertransaksi,bagus:2; membantu:4; memudahkan:3; bertransaksi:3,aplikasi:-4; fresh:-2; mager:-4,12.0,-10.0,2.0,positif,sangat membantu; bagus; memudahkan,positif
7280,"Aplikasi yang sangat membatu, fitur fitur nya mudah di pahami intinya aplilasi bagus dah ini mah rekomen",aplikasi membatu fitur fitur nya mudah pahami intinya aplilasi bagus dah mah rekomen,membatu:2; mudah:4; bagus:2,aplikasi:-4; dah:-3,8.0,-7.0,1.0,positif,bagus,positif
7281,"Update terbaru malah sulit login, padahal kuota masih di atas 10 Gb. Entah krn jaringan provider nya ato apa.",update terbaru sulit login padahal kuota atas 10 gb entah jaringan provider nya ato,terbaru:4; jaringan:3,kuota:-2; atas:-4; entah:-3,7.0,-9.0,-2.0,negatif,sulit login,negatif
7286,"admin bulanan setara bca, pelayanan masih jauh 100 tahun dari bank bca",admin bulanan setara bca pelayanan jauh 100 tahun bank bca,setara:2; pelayanan:3,jauh:-4,5.0,-4.0,1.0,positif,,manual_review
7287,Aplikasi yang sangat membantu. Terbaik pokoknya mah,aplikasi membantu terbaik pokoknya mah,membantu:4; terbaik:5,aplikasi:-4; pokoknya:-3,9.0,-7.0,2.0,positif,sangat membantu; terbaik,positif
7293,"gak jelas,jelek,aneh,lebih bagus dana atau ovo",tidak jelas jelek aneh lebih bagus dana ovo,aneh:4; lebih:1; bagus:2; dana:4,tidak:-5; jelas:-1; jelek:-5,11.0,-11.0,0.0,netral,bagus; jelek,manual_review
7294,"Aplikasi ga bisa dibuka,pdhl kuota+jaringan lancar,punya pulsa banyak juga,maaf 🌟 1",aplikasi tidak bisa dibuka pdhl kuota jaringan lancar punya pulsa maaf 1,jaringan:3; lancar:4; punya:3; maaf:2,aplikasi:-4; tidak:-5; kuota:-2; pulsa:-3,12.0,-14.0,-2.0,negatif,lancar,positif
7297,Saya menggunakan JakOne karna pembayaran gaji melalui Bank DKI. sejauh ini tidak pernah ada gangguan pada sistemnya. selalu lancar,menggunakan jakone pembayaran gaji bank dki sejauh tidak gangguan sistemnya lancar,lancar:4,tidak:-5,4.0,-5.0,-1.0,negatif,lancar,positif
7302,"Aplikasi ini sangat bagus, saya sangat tertarik memakai aplikasi ini proses sangat cepat",aplikasi bagus tertarik memakai aplikasi proses cepat,bagus:2; tertarik:2; proses:1; cepat:3,aplikasi:-4; aplikasi:-4,8.0,-8.0,0.0,netral,bagus; cepat,positif
7304,Sekarang belanja online bayar pakai JakOne gak perlu ribet lagi Mantap dah pokoknya.,belanja online bayar pakai jakone tidak ribet mantap dah pokoknya,belanja:2; bayar:1; ribet:4; mantap:5,tidak:-5; dah:-3; pokoknya:-3,12.0,-11.0,1.0,positif,mantap; ribet,manual_review
7307,Jarang ada tansaksi gagal dengan Apps ini. JakOne mobile aplikasi terbaik mobil banking.,jarang tansaksi gagal apps jakone mobile aplikasi terbaik mobil banking,terbaik:5; mobil:1,gagal:-4; aplikasi:-4,6.0,-8.0,-2.0,negatif,terbaik,positif
