review,clean_review,current_label,lexicon_score,suggested_label,reason,evidence_pattern,confidence_level,category
"Tolong dong untuk fitur mutasi rekining dibuat uang berapa sebelumnya jangan hanya uang masuknya doang, jadi biar jelas ada keterangan uang sebelumny dan uang setelahnya berapa",tolong fitur mutasi rekining dibuat uang sebelumnya jangan uang masuknya doang biar jelas keterangan uang sebelumny uang setelahnya,positif,3.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Update mulu, tiap bln update, sbln jg bs brp kali update, memory sd full min jgn kbykan update toh ga ada perubahan jg, mending kl memang berubah jd wow bgt pas hbs update? Lah ini kaga ada perubahan apa2 dan malah makin lemot dan suka error login tiap hbs update, kl update bs membuat perubahan yg jd lbh baik mending, lah ini malah makin cuaks?",update mulu bln update sbln jg bs brp update memory sd full min jangan kbykan update tidak perubahan jg mending kl berubah wow banget pas hbs update kaga perubahan apa2 lambat suka error login hbs update kl update bs membuat perubahan lbh mending cuaks,positif,6.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Ini baru mobile banking yg cerdas krn mudah, simple tapi lengkap.. Pokoknye josss dah.. Jgn sering2 update yeh kaya tetangga sebelah.. Hehheeee",mobile banking cerdas mudah simple lengkap pokoknye josss dah jangan sering2 update yeh kaya tetangga sebelah hehheeee,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
TOLONG DENGAN SANGAT MBANK NYA TOLONG JANGAN SERING EROR,tolong mbank nya tolong jangan error,positif,8.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi ini emang oke untuk digunakan yang belum download silahkan yuk download segera jangan lama""yahh",aplikasi emang oke digunakan belum download silahkan yuk download segera jangan yahh,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
Klo sabarnya setipis tissue mending jangan pake applikasi ini deh ...lemot banget 🤯🤯🤯🤯,klo sabarnya setipis tissue mending jangan pakai applikasi deh lambat banget,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
Buka akun tabungan disini cepet & lancar. Tampilan aplikasi rapih... jadi gampang untuk cari fitur yang mau digunakan. Jangan lupa berikan tanggapan yang menarik karena aplikasinya sangat bagus dan membantu untuk peminjaman instan.,buka akun tabungan disini cepet lancar tampilan aplikasi rapih gampang cari fitur digunakan jangan lupa berikan tanggapan menarik aplikasi bagus membantu peminjaman instan,positif,15.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Kenapa yah sering banget maintance pagi pagi jakone mobile jadi susah transaksi nontunai, udah gitu lama banget maintance nya tolong ditingkatkan lagi lah gitu pelayanan jakone mobile nya di jam jam hari kerja jangan maintance atau offline",kenapa yah banget maintance pagi pagi jakone mobile susah transaksi nontunai udah gitu banget maintance nya tolong ditingkatkan gitu pelayanan jakone mobile nya jam jam hari kerja jangan maintance offline,positif,10.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Sejauh ini pakai aplikasi JakOne Mobile memuaskan! Jangan review di luar topik yg di sebutkan di bawah atau di luar dari aplikasi ini : Aplikasi Mudah di gunakan! Aplikasi Cepat, Tampilan nya bagus dan aplikasi nya juga memudahkan dalam nasabah dalam menggunakan nya tingkat kan terus fitur nya dan bisa pake QRIS bisa bayar dimana mana aja gausah bawa duit kontan,aplikasi cepat dengan tampilan baru dan keren",sejauh pakai aplikasi jakone mobile memuaskan jangan review topik sebutkan bawah aplikasi aplikasi mudah gunakan aplikasi cepat tampilan nya bagus aplikasi nya memudahkan nasabah menggunakan nya tingkat fitur nya bisa pakai qris bisa bayar dimana gausah bawa duit kontan aplikasi cepat tampilan keren,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"oke sudah diperbaiki ovo dan gopay sudah ada lagi, mohon dipertahankan jangan sampai bermasalah lagi",oke diperbaiki ovo gopay mohon dipertahankan jangan bermasalah,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Menu lebih lengkap, gampang pemakaiannya dan sangat recomended...ayo guys segera instal jangan ragu ragu",menu lebih lengkap gampang pemakaiannya recomended ayo guys segera instal jangan ragu ragu,positif,12.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi mudah di gunakan, Tampilan baru keren, yuk coba sekarang jangan lewatkan",aplikasi mudah gunakan tampilan keren yuk coba jangan lewatkan,positif,4.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
buat login selalu susah. tingkatin lg deh yaa jgn cuma dibls mohon maaf. terimakasih,login susah tingkatin lg deh yaa jangan dibls mohon maaf terimakasih,positif,3.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi payah, antara buat rekening sama yang udah punya rekening prosedurnya masa sama. Harusnya lebih mudah yang udah punya rekening lah, gaperlu lagi isi biodata dst kaya orang bikin rekening baru. Udah gitu waktu proses verifikasi salah mulu. Diubah fitur deteksi waiahnya supaya yang take picture user jangan system.",aplikasi payah rekening udah punya rekening prosedurnya masa harusnya lebih mudah udah punya rekening gaperlu isi biodata dst kaya orang bikin rekening udah gitu proses verifikasi salah mulu diubah fitur deteksi waiahnya take picture user jangan system,positif,7.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Admin kenapa sering banget notif user terkunci (0003) padahal passwordnya sudah bener, jaringan juga lancar Sy sering mengalami ini..tolong dipermudah jangan dipersulit",admin kenapa banget notif user terkunci 0003 padahal passwordnya bener jaringan lancar sy mengalami tolong dipermudah jangan dipersulit,positif,14.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Sukaa bgtt sama Aplikasinyaaa, mempermudah dalam transaksi, jangan ragu buat dowload apknyaa",sukaa bgtt aplikasinyaaa mempermudah transaksi jangan ragu dowload apknyaa,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"aplikasih JakOne Mobile ini memang benar"" mantab, buat transfer mendadak juga cepat prosesnya, fiturnya jg gampang dimengerti, yg q suka bs buat beli pulsa jg di aplikasih JakOne Mobile, jangan ragu buktikan sendiri dech.smoga kedepannya lebih menarik",aplikasih jakone mobile benar mantab transfer mendadak cepat prosesnya fiturnya jg gampang dimengerti q suka bs beli pulsa jg aplikasih jakone mobile jangan ragu buktikan dech smoga kedepannya lebih menarik,positif,16.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi bank yang sangat mudah diakses dan cara pendaftaranya juga simple. cukup 5 menit sudah selesai. JakOne mobile punya fitur lengkap. Jangan ragu ragu lagi ,buruan download !!",aplikasi bank mudah diakses pendaftaranya simple 5 menit selesai jakone mobile punya fitur lengkap jangan ragu ragu buruan download,positif,8.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi ini sangat mudah digunakan dengan tampilan yang jauh lebih bagus membuat proses transfer sangat mudah dilakukan, murah biaya admin transfer kebank lain, apa bila ada problem dapat cepat tanggap ditangani, aplikasi dengan fitur lengkap, sangat responsif, dan proses modah jika ingin buka rekening di BANK OKI Jangan ragu lagi untuk mengunduh aplikasi inii👍👍👍",aplikasi mudah digunakan tampilan jauh lebih bagus membuat proses transfer mudah dilakukan murah biaya admin transfer kebank problem cepat tanggap ditangani aplikasi fitur lengkap responsif proses modah ingin buka rekening bank oki jangan ragu mengunduh aplikasi inii,positif,9.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Bank DKI nya gaberes bikin kerjaan orang aja,orang tua saya uang thr nya ga full masa dipotong, angsuran hutang itu biasanya pas gajian baru dipotong angsuran, ini malah uang thr dipotong al hasil saya Dateng ke bank dki, minta dibuka lagi blokiran dan uang yang dipotong nya, mohon diperbaiki lagi lah kalo untuk uang thr dan gaji 13 itu jangan dipotong, kan setiap gajian udh otomatis dibayar, khususnya bank dki Depok yang ada di dmall",bank dki nya gaberes bikin kerjaan orang orang tua uang thr nya tidak full masa dipotong angsuran hutang biasanya pas gajian dipotong angsuran uang thr dipotong al hasil dateng bank dki minta dibuka blokiran uang dipotong nya mohon diperbaiki uang thr gaji 13 jangan dipotong setiap gajian otomatis dibayar khususnya bank dki depok dmall,positif,3.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Jangan takut lelet... ini aplikasi super cepat, keamanan transaksi dan privasi terjamin. Good job Jakone mobile!",jangan takut lelet aplikasi super cepat keamanan transaksi privasi terjamin good job jakone mobile,positif,12.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Udh tanggal segini ini aplikasi masih aja blom bisa dipergunakan ini. Tolong segera diperbaiki jangan krna masih libur lebaran ini aplikasi juga ikutan libur. Kami butuh buat transaksi transfer, top up e wallet, dan lainnya.",tanggal segini aplikasi blom bisa dipergunakan tolong segera diperbaiki jangan krna libur lebaran aplikasi ikutan libur butuh transaksi transfer top up e wallet lainnya,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Mudah digunakan, praktis dan aman sekali. Pakai JakOne udah lebih dari 1 bulan, kondisi lancar jangan sia-siakan kesempatan yang ada daftar segera keuntungan sedang berpihak kepada anda.",mudah digunakan praktis aman pakai jakone udah lebih 1 bulan kondisi lancar jangan sia siakan kesempatan daftar segera keuntungan berpihak,positif,22.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Transaksi makin mudah dan aman, dan juga praktis tentunya dengan aplikasi JakOne, Kalian jangan ragu LANGSUNG DOWNLOAD JACKONE MOBILE SEKARANG JUGA😉😉",transaksi mudah aman praktis tentunya aplikasi jakone kalian jangan ragu langsung download jackone mobile,positif,11.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Coba tolong di perhatikan, yang sudah punya rekening sama yang belum itu sama Tahapan nya, beda sama yg ada di brosur cara daftar buka rekening online dan Nasabah Bank DKI, saya Nasabah BanK DKI mau pake JakOne Mobile di bawa daftar buka rekening online terus, di aplikasi, yang serius jangan bercanda.",coba tolong perhatikan punya rekening belum tahapan nya beda brosur daftar buka rekening online nasabah bank dki nasabah bank dki pakai jakone mobile bawa daftar buka rekening online aplikasi serius jangan bercanda,positif,15.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
Tolong dong untuk penggunaan aplikasi nya jgn terlalu besar mbps jaringan nya. Sulit di buka bagimana transaksi lancar. Aplikasi bank lain normal digunakan di hp saya dgn jaringan yg saya pakai. Saya kasih bintang 5 klo penggunaan aplikasi nya mbps nya tidak terlalu besar.,tolong penggunaan aplikasi nya jangan mbps jaringan nya sulit buka bagimana transaksi lancar aplikasi bank normal digunakan hp jaringan pakai kasih bintang 5 klo penggunaan aplikasi nya mbps nya tidak,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"makanya berani bayar orang IT swasta biar bisa di kembangin lg aplikasinya, jangan ga mau rugi!",makanya berani bayar orang it swasta biar bisa kembangin lg aplikasi jangan tidak rugi,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
Aplikasi nya bagus ga ribet lagi sangat membantu sekali apk ini super bagus buat kalian jangan ragu buat daftar nya cepet,aplikasi nya bagus tidak ribet membantu aplikasi super bagus kalian jangan ragu daftar nya cepet,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Ini aplikasi perbankan loh, bukan aplikasi mainan..... Gila ya, jangan buat bercanda lah..",aplikasi perbankan loh bukan aplikasi mainan gila ya jangan bercanda,positif,5.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi ini mudah diakses, aman, dan punya layanan transaksi yang lengkap. Keren abis... selalu jadi andalan gue untuk transaksi sehari-hari. Ayo jangan ragu segera",aplikasi mudah diakses aman punya layanan transaksi lengkap keren abis andalan gue transaksi sehari hari ayo jangan ragu segera,positif,24.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Untuk keseluruhan bagus, tolong update nya jangan sering-sering 😁😁🙏🙏",keseluruhan bagus tolong update nya jangan,positif,2.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
Tampilan Baru Keren! Fiturnya bikin mudah nasabah transaksi iya nih jangan lupa donlod ya,tampilan keren fiturnya bikin mudah nasabah transaksi iya nih jangan lupa donlod ya,positif,13.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
"Aplikasi mobile banking yang sangat bagus dan rekomended bangettt.... tampilannya bagus dan menarik apalagi bisa digunakan untuk semua metode pembayaran jadi lebih mempermudah , bisa dipakai kapanpun dan dimanapun, kalian haruss cobaain dan jangan ragu dwonload, InsyaAllah aplikasinya sangat amanah 💞💞🤗",aplikasi mobile banking bagus rekomended banget tampilannya bagus menarik apalagi bisa digunakan metode pembayaran lebih mempermudah bisa dipakai kapanpun dimanapun kalian haruss cobaain jangan ragu dwonload insyaallah aplikasi amanah,positif,1.0,negatif,negation_pattern: positive label despite negation/complaint phrase,jangan,medium,negation_pattern
