review,label,split_set,review_id,clean_review,rating,review_date,app_version,thumbs_up_count,year,lexicon_score_v3,label_v3
aplikasi rasa menarik melenial lebih gemar giat menabung deposit registernya mudah cepat,positif,train,ab94ea51-6123-4f2f-aeb4-9183639f3259,aplikasi rasa menarik melenial lebih gemar giat menabung deposit registernya mudah cepat,4,2022-09-15 00:09:53,1.0.1,0,2022,3.6,positif
keren banget,positif,test,45af4789-d0a9-4743-8ea0-a4788c854be0,keren banget,5,2025-12-14 11:41:24,2.17.1,0,2025,1.0,positif
bi fast tidak bisa dibuka,negatif,train,2267029b-91bf-4978-8a2c-1e8849d578aa,bi fast tidak bisa dibuka,1,2023-04-01 16:38:08,1.0.8,0,2023,-0.6,negatif
stelah download aplikasi sngat merasakan mnfaatnya memudahkan penggunanya,positif,train,66542ace-0862-4e46-8d14-8e60ddb41e82,stelah download aplikasi sngat merasakan mnfaatnya memudahkan penggunanya,5,2022-09-08 00:14:02,,0,2022,0.8,positif
aplikasi membantu bertransaksi gampang menggunakannya,positif,train,bae25c27-d67c-4c02-9129-0ec7aea3038b,aplikasi membantu bertransaksi gampang menggunakannya,5,2023-01-26 17:22:54,1.0.6,0,2023,2.2,positif
tidak bagus pelayanannya trouble transaksi penarikan susah apalagi gunain qris bikin kecewa nasabah,negatif,train,34039c5c-794e-44de-958a-ef64b77ef99f,tidak bagus pelayanannya trouble transaksi penarikan susah apalagi gunain qris bikin kecewa nasabah,2,2025-03-29 16:06:38,2.17.1,2,2025,-2.0,negatif
aplikasi super bagus cocok anak muda semoga kedepannya fiturnya,positif,train,17f9260d-0911-4df3-ac68-4731889c75ad,aplikasi super bagus cocok anak muda semoga kedepannya fiturnya,5,2022-11-21 17:28:27,1.0.4,0,2022,1.0,positif
aplikasih jakone mebantu bisnis dannjuga aolikasih muda login,positif,test,cf26282f-1423-4d99-9204-004a203831dd,aplikasih jakone mebantu bisnis dannjuga aolikasih muda login,5,2023-04-19 21:14:06,1.0.10,0,2023,0.1999999999999999,positif
kok lucu ya bank dki punya 2 aplikasi mobile bsnking aplikasi resmi bank dki kenapa aplikasi berfungsi mandiri mengeluarkan 2 aplikasi mobile banking aplikasi nya matikan,positif,train,1a510153-4029-4382-9970-9b2b65a929ac,kok lucu ya bank dki punya 2 aplikasi mobile bsnking aplikasi resmi bank dki kenapa aplikasi berfungsi mandiri mengeluarkan 2 aplikasi mobile banking aplikasi nya matikan,1,2022-09-23 22:11:54,1.0.2,0,2022,1.1999999999999995,positif
aplikasi mudah digunakan fitur fiturnya lumayan lengkap pembukaan rekening online deposito online transaksi scan qris fitur pembelian pembayaran lainnya pembelian pulsa bayar tagihan pln bisa dilakukan aplikasi pendaftarannyapun mudah tidak memakan rekomended banget aplikasi jakone mobile,positif,train,21d961b3-75e1-4e36-9da9-4950e8238c82,aplikasi mudah digunakan fitur fiturnya lumayan lengkap pembukaan rekening online deposito online transaksi scan qris fitur pembelian pembayaran lainnya pembelian pulsa bayar tagihan pln bisa dilakukan aplikasi pendaftarannyapun mudah tidak memakan rekomended banget aplikasi jakone mobile,5,2022-11-13 11:33:06,1.0.4,0,2022,3.2,positif
aplikasi tidak jelas udah dibilang kita udah punya bank dki msih tidak bisa login,negatif,train,7985fe0a-28f3-4014-8b9a-41ad51d7ab86,aplikasi tidak jelas udah dibilang kita udah punya bank dki msih tidak bisa login,1,2022-09-18 15:35:02,,0,2022,-1.6,negatif
terbantu aplikasi jakone terutama operator cs nya ramah cepat terbaikkk,positif,train,0f8fbae5-3c39-4025-b75f-be63abe6698c,terbantu aplikasi jakone terutama operator cs nya ramah cepat terbaikkk,5,2022-10-14 13:12:47,1.0.2,0,2022,2.4,positif
aneh hp ram gede kaga bisa download aplikasi abal,positif,train,c215d1b9-9a8c-4f1d-9d50-0d2a10e67e77,aneh hp ram gede kaga bisa download aplikasi abal,1,2022-08-21 18:31:10,,0,2022,1.2000000000000002,positif
ok,positif,train,45e38c54-cfac-4e82-85f3-6919a1412a37,ok,5,2023-12-13 21:12:31,2.4.0,0,2023,0.8,positif
instal aplikasi tidak bisa kebuka siang coba sampe malem tetep tidak bisa dibuka aplikasi,negatif,train,e3218b20-3e76-4c8e-aa38-a1947d66c13a,instal aplikasi tidak bisa kebuka siang coba sampe malem tetep tidak bisa dibuka aplikasi,1,2025-06-02 23:43:05,2.17.1,0,2025,-1.4,negatif
good,positif,train,31acebd8-96ba-42e4-bb86-56ad6236b1d1,good,5,2024-02-01 19:41:49,2.5.0,0,2024,1.0,positif
awalnya excited hari sy tahu fitur layanan bi fast menghilang padahal m banking bank lainnya msh kecewa ya kenapa hrs dihilangkan,positif,train,9ae5e01a-e520-4002-82cd-e2ef905198d0,awalnya excited hari sy tahu fitur layanan bi fast menghilang padahal m banking bank lainnya msh kecewa ya kenapa hrs dihilangkan,1,2024-06-08 05:35:00,2.12.0,2,2024,0.6000000000000002,positif
bikin rekening via online sudh ngikuti prosedur tidak bsa masa disuruh masukin no rek padahal keterangannya buka rekening,negatif,train,5644ed99-22af-44ae-9a6a-cebd722e129e,bikin rekening via online sudh ngikuti prosedur tidak bsa masa disuruh masukin no rek padahal keterangannya buka rekening,1,2022-11-18 14:56:18,1.0.4,0,2022,-1.2000000000000002,negatif
terobasan bank dki lebih mudah lancar menarik amazing banget aplikasi nya,positif,train,d6144b17-27bc-42f3-8d4d-b1fc5498d7b5,terobasan bank dki lebih mudah lancar menarik amazing banget aplikasi nya,5,2022-07-21 22:11:16,1.0.0,0,2022,2.6000000000000005,positif
pas banget kebetulan menabung bank dki pas banget,positif,train,b0a44e16-e0a0-42d4-91fc-95d5f92b1799,pas banget kebetulan menabung bank dki pas banget,5,2023-04-30 17:39:54,1.0.10,0,2023,2.4000000000000004,positif
kesini ko jakone kurang bagus ya pelayanannya sudh instal uninstal berulang2 ktrgannya koneksi internet mohon maaf kuoata full sinyal bagus tolong perbaiki,negatif,val,ce18c4a5-a77a-4e0a-8391-17c3de23ac7e,kesini ko jakone kurang bagus ya pelayanannya sudh instal uninstal berulang2 ktrgannya koneksi internet mohon maaf kuoata full sinyal bagus tolong perbaiki,1,2023-02-25 10:31:32,1.0.7,2,2023,-0.6,negatif
lumayan menjengkelkan,positif,train,8af1b99f-790a-4056-9599-df14d25a483b,lumayan menjengkelkan,1,2023-10-31 18:57:44,2.3.0,0,2023,0.2,positif
bisa,netral,train,b8a9528d-9350-4c34-8906-7a5ffa514823,bisa,5,2025-02-24 17:41:30,2.14.0,2,2025,0.0,netral
susah buka aplikasi,negatif,train,cd521735-da1a-4f31-a56a-6eb47cee8d8e,susah buka aplikasi,3,2023-02-15 05:35:32,,0,2023,-0.6,negatif
tidak bisa masuk aplikasi,negatif,train,9cc18207-370d-43b8-b7d0-3da7f447dba7,tidak bisa masuk aplikasi,1,2025-08-23 09:45:59,2.17.1,0,2025,-0.6,negatif
apknya bagus download segera,positif,train,b9ddf543-7a85-4d02-a5e9-ea2f83e1595c,apknya bagus download segera,5,2024-11-22 07:59:33,2.14.0,0,2024,1.2,positif
mobile banking tidak jelas,negatif,train,560936cf-bc3d-4c6b-b1d8-a8e5c72b6d9b,mobile banking tidak jelas,1,2025-04-02 22:13:13,2.17.1,0,2025,-0.6,negatif
jakone mudah banget transaksi nya rekening secara online bisa scan qris bisa bayar tagihan disini biasanya lebih pakai beli token listrik jauh jauh keluar tinggal pencet pencet ajaa donee deh,negatif,train,ede78497-0529-4f94-bad8-4d5672c29bd4,jakone mudah banget transaksi nya rekening secara online bisa scan qris bisa bayar tagihan disini biasanya lebih pakai beli token listrik jauh jauh keluar tinggal pencet pencet ajaa donee deh,5,2023-01-24 07:33:10,1.0.6,0,2023,-2.8,negatif
knp coba udah update info aplikasi tidak resmi udah berkali bank ngeselin bangt sumpah dki bulak balik bank perbaiki mbangking kendalanya,negatif,train,e8f1ba80-471d-47dc-bf62-b5e039ff6869,knp coba udah update info aplikasi tidak resmi udah berkali bank ngeselin bangt sumpah dki bulak balik bank perbaiki mbangking kendalanya,1,2023-05-19 13:50:16,1.0.12,0,2023,-2.0,negatif
mantap,positif,train,119d8506-f5c5-4861-b027-eeb64aa89e02,mantap,5,2024-01-26 22:15:47,2.5.0,0,2024,1.0,positif
aplikasi mudah gunakan simpel aplikasi cepat tampilannya tambah keren fiturnya lengkap bikin mudah nasabah bertransaksi,positif,train,dc6c6dc1-c869-45f2-a86e-ce9eb61acaf5,aplikasi mudah gunakan simpel aplikasi cepat tampilannya tambah keren fiturnya lengkap bikin mudah nasabah bertransaksi,5,2022-09-16 18:41:53,1.0.1,0,2022,4.6,positif
bikin rek bank dki status aktif tidak bisa transfer nomer akun rekening bank ngga kenal sebenere aplikasi apaan ya min dimulai angka 513 5072 payah scan qr jg tidak bisa gagal,negatif,train,b10b7178-ee59-4fd5-9dbd-1893b0a657e6,bikin rek bank dki status aktif tidak bisa transfer nomer akun rekening bank ngga kenal sebenere aplikasi apaan ya min dimulai angka 513 5072 payah scan qr jg tidak bisa gagal,1,2025-07-14 08:57:10,2.17.1,0,2025,-3.4000000000000004,negatif
kenapa tidak bisa buka tulisannya aplikasi tidak resmi q bingung dah,negatif,train,ed8087a1-0bf6-4ec8-81a8-a5518a689ee0,kenapa tidak bisa buka tulisannya aplikasi tidak resmi q bingung dah,2,2023-05-23 22:59:28,,0,2023,-1.6,negatif
aplikasi mudah gunakan tampilan keren apliksinya mantap,positif,train,53bcf1b2-1016-450e-80cb-3dcfc6f63693,aplikasi mudah gunakan tampilan keren apliksinya mantap,5,2022-09-07 19:48:46,1.0.1,0,2022,2.8,positif
aplikasi jakone rekomended banget tampilannya keren fitur aplikasi lengkap gampang penggunaannya,positif,train,064c87d4-9459-453d-9141-3320636a6896,aplikasi jakone rekomended banget tampilannya keren fitur aplikasi lengkap gampang penggunaannya,5,2022-11-14 07:45:57,,0,2022,2.2,positif
aplikasi bermanfaat beruntung bisa aplikasi,positif,train,e520cf40-1be7-4da2-bfc5-c6ff7b0849ea,aplikasi bermanfaat beruntung bisa aplikasi,5,2022-09-03 17:38:00,1.0.0,0,2022,1.8,positif
aplikasi manfaat bisa beli pulsa bisa tarik tunai kartu atm keren,positif,train,b6e380a9-b56c-4130-8254-8191557f51a9,aplikasi manfaat bisa beli pulsa bisa tarik tunai kartu atm keren,5,2022-11-24 16:42:59,1.0.4,0,2022,2.8,positif
mempermudahh transaksi,netral,train,2a9621b5-3b1e-46bb-a22d-1e47ab6431c4,mempermudahh transaksi,5,2023-01-17 11:48:54,,0,2023,0.0,netral
udah seminggu lebih tidak perbaikan sistem fitur tranfer bank tidak fitur top up shopee dana tidak gimana nih bank dki maintenance kok tidak selasai selesai,negatif,train,d3540d4a-57fd-4752-9ce6-fef69c7ce86c,udah seminggu lebih tidak perbaikan sistem fitur tranfer bank tidak fitur top up shopee dana tidak gimana nih bank dki maintenance kok tidak selasai selesai,1,2025-04-09 08:23:29,2.17.1,0,2025,-0.3999999999999999,negatif
maaf min akun kita nomor telepon nya hilang kaya gimana ya min login nya,negatif,train,23c4da21-f2aa-4bdb-b778-8daa86f01c5f,maaf min akun kita nomor telepon nya hilang kaya gimana ya min login nya,5,2023-12-26 19:10:12,2.5.0,0,2023,-0.5999999999999999,negatif
tolong perbaiki sampe transfer antar bank tidak bisa e wallet tidak bisa gaada tindak lanjutnya kah dri aplikasi,negatif,val,51810632-fbce-4a06-b86d-3286433a1f0a,tolong perbaiki sampe transfer antar bank tidak bisa e wallet tidak bisa gaada tindak lanjutnya kah dri aplikasi,1,2025-04-08 03:54:01,2.17.1,0,2025,-1.7999999999999998,negatif
haloo min kenapa fitur transfer uang elektronik gopay dana hilang tidak fiturnya,positif,val,d5b8030b-1641-48d8-9203-13b1026fc297,haloo min kenapa fitur transfer uang elektronik gopay dana hilang tidak fiturnya,1,2025-04-04 15:47:58,2.17.1,1,2025,0.5999999999999999,positif
aplikasi awalnya bagus lancar responasif tiba2 password tidak bs open trouble shooting msh problem padahal sy regist pakai gps aplikasi pppaayyaahh,negatif,val,1498ccda-a793-4c3a-8716-1bf2b74665a6,aplikasi awalnya bagus lancar responasif tiba2 password tidak bs open trouble shooting msh problem padahal sy regist pakai gps aplikasi pppaayyaahh,3,2025-08-23 17:54:27,2.17.1,0,2025,-1.1102230246251563e-16,negatif
menjadi nasabah bank dki login tekan ya masuk kaya pendaftar kenapa ya,positif,train,9b60de81-4343-46f4-be3a-48827c9aa099,menjadi nasabah bank dki login tekan ya masuk kaya pendaftar kenapa ya,2,2022-10-06 21:46:56,1.0.2,0,2022,1.0,positif
bener2 aplikasi tidak jelas sampah banget punya pemerintah jelek banget tinggal verifikasi data tidak bisa2 tinggal swafoto tolong perbaiki aplikasi jelek udah coba puluhan tidak bisa2 udah sesuai ktp verifikasi wajah puluhan tidak bisa2 apalkasi apaan sih tidak jelas,negatif,test,d7afb7f9-9cf8-486a-ab87-beaa4068cafb,bener2 aplikasi tidak jelas sampah banget punya pemerintah jelek banget tinggal verifikasi data tidak bisa2 tinggal swafoto tolong perbaiki aplikasi jelek udah coba puluhan tidak bisa2 udah sesuai ktp verifikasi wajah puluhan tidak bisa2 apalkasi apaan sih tidak jelas,1,2023-10-25 14:37:03,2.2.0,9,2023,-5.2,negatif
mudah digunakan,positif,train,1dd0d7e6-9fb4-4500-9984-4975e00a6cf4,mudah digunakan,5,2024-05-30 11:45:03,2.5.0,0,2024,0.8,positif
lebaran syahdu gara2 bank dki error tidak bisa transaksi kmn2 tidak bisa tarik tunai,negatif,train,c5f637c4-44f0-4dc9-8cf0-514bda979401,lebaran syahdu gara2 bank dki error tidak bisa transaksi kmn2 tidak bisa tarik tunai,1,2025-04-03 23:10:57,2.17.1,0,2025,-1.2000000000000002,negatif
bulan turut transaksi tidak berhasil saldo kepotong mempersulit pengguna,negatif,train,69d06bef-f878-42c3-a54b-f88075714060,bulan turut transaksi tidak berhasil saldo kepotong mempersulit pengguna,1,2024-11-28 01:19:08,2.14.0,0,2024,-1.0,negatif
membantu bertransaksi,positif,train,4ad013ec-71db-4a26-a208-1eff21f45fc7,membantu bertransaksi,5,2022-07-22 08:26:56,1.0.0,0,2022,1.4,positif
hp ku tampilan blank putih sedangkan aplikasi m banking normal,negatif,train,372c343a-3fd8-4da6-a3c3-98dc68137b51,hp ku tampilan blank putih sedangkan aplikasi m banking normal,1,2022-09-01 23:32:30,1.0.0,0,2022,-0.6000000000000001,negatif
katanya bisa isi token msp rusun kapan magrib sampe malam gini jam stengah 11 tidak bisa tidak pemberitahuan error gtu tidak bisa pakai listrik,negatif,test,260d6c5f-c393-4397-b07e-7269ecc877ea,katanya bisa isi token msp rusun kapan magrib sampe malam gini jam stengah 11 tidak bisa tidak pemberitahuan error gtu tidak bisa pakai listrik,1,2024-12-15 22:34:09,2.14.0,0,2024,-3.0,negatif
aplikasi jakone mudah gunakan responsif prosesnya mudah ingin buka rekening bank dki fiturnya lengkap bisa bayar pln internet pulsa,positif,train,63c08302-c8dc-4c9f-b622-6001ee075514,aplikasi jakone mudah gunakan responsif prosesnya mudah ingin buka rekening bank dki fiturnya lengkap bisa bayar pln internet pulsa,5,2022-11-15 12:41:01,1.0.4,0,2022,2.8000000000000003,positif
syukur banget nemuin aplikasi deposito sesuai kebutuhan bisa atur jangka waktunya tidak repot repot praktis mudah beli pulsa the best,positif,train,8a469939-190b-439d-a8a0-e5fb0782b909,syukur banget nemuin aplikasi deposito sesuai kebutuhan bisa atur jangka waktunya tidak repot repot praktis mudah beli pulsa the best,5,2023-02-22 18:44:21,1.0.7,0,2023,6.4,positif
semenjak pakai jakone gausah repot repot serba tinggal klik klik beres fiturnya mudah dipahami,negatif,train,527d6461-aa2f-48f9-8d4b-8c247dff9a45,semenjak pakai jakone gausah repot repot serba tinggal klik klik beres fiturnya mudah dipahami,5,2023-01-25 17:53:55,1.0.6,0,2023,-2.6,negatif
mindahin data jackone mobile hp hp gagal padahal udah ngikutin alurnya foto ktp vermuk hp gagal langkah pengaitan nomor hp ngefrez tidak bisa bisa kocak,negatif,train,806c0664-073e-45e0-8b4e-acd5580bd096,mindahin data jackone mobile hp hp gagal padahal udah ngikutin alurnya foto ktp vermuk hp gagal langkah pengaitan nomor hp ngefrez tidak bisa bisa kocak,2,2024-12-31 21:57:12,2.14.0,1,2024,-1.6,negatif
lebih 3 x transaksi jakone gagal terkirim saldo terpotong walaupun 2 hari dikembalikan setelah telpon call center dki mengganggu aktivitas mhn segera diperbaiki,positif,train,b1a73be4-ca81-4dab-a5d1-6ba4a5c01e2a,lebih 3 x transaksi jakone gagal terkirim saldo terpotong walaupun 2 hari dikembalikan setelah telpon call center dki mengganggu aktivitas mhn segera diperbaiki,1,2024-12-06 10:51:10,2.14.0,1,2024,1.1102230246251563e-16,positif
update 3 juni 2025 nih saudara transfer rekening gagal mulu isi pulsa gagal jackpot nya tuh atm margonda depok prank banget tidak bisa ambil duit gilak tidak tuh saudara sumpah gila,negatif,train,de29b2bf-94cc-425c-8106-fcddfd9c066b,update 3 juni 2025 nih saudara transfer rekening gagal mulu isi pulsa gagal jackpot nya tuh atm margonda depok prank banget tidak bisa ambil duit gilak tidak tuh saudara sumpah gila,1,2025-06-03 19:11:52,,2,2025,-5.4,negatif
aplikasi mudah digunakan pembukaan rekening mudah aman bisa berinvestasi ktr cabang maju bank dki bank kebanggaan orang jakarta,positif,train,51f8071f-1025-429b-afe4-a6f7c037ffc0,aplikasi mudah digunakan pembukaan rekening mudah aman bisa berinvestasi ktr cabang maju bank dki bank kebanggaan orang jakarta,5,2022-08-19 12:35:58,1.0.0,0,2022,2.2,positif
bosok,netral,train,31363b49-0e09-4ad1-92fd-5eedf352101b,bosok,1,2025-10-25 18:42:14,,0,2025,0.0,netral
udah lebih bagus,positif,train,8792a0c9-aa22-4c9b-92b0-23749cacf7fd,udah lebih bagus,5,2023-12-16 10:21:48,2.4.0,0,2023,0.6,positif
semenjak download jakone mobile mager keluar rumah bisa terbantu bayar pulsa listrik tagihan lainnya bisa banget bayar jak one mobil terimakasih,positif,test,60e3ee8a-cb87-4081-b18b-42b7116ddf1d,semenjak download jakone mobile mager keluar rumah bisa terbantu bayar pulsa listrik tagihan lainnya bisa banget bayar jak one mobil terimakasih,5,2023-01-28 17:18:20,1.0.6,0,2023,0.8,positif
membantu aktivitas lancar jaya thankyou and you,positif,train,cfab8a3a-e86b-4ffd-84ec-9ce13e3e9b8c,membantu aktivitas lancar jaya thankyou and you,5,2022-10-11 15:55:59,1.0.2,0,2022,2.4000000000000004,positif
awalnya kepo aplikasi ternyata bisa beli pulsa so far sih oke semoga kedepan nya lbh oke ya,positif,train,edea0169-3451-49c3-ba60-b095def5b7b8,awalnya kepo aplikasi ternyata bisa beli pulsa so far sih oke semoga kedepan nya lbh oke ya,5,2022-11-10 18:12:08,1.0.3,0,2022,1.4,positif
aplikasi bagus mudah melakukan transaksi prosesnya lumayan cepat,positif,test,5937e909-c2a8-41b5-ae6c-6dd0a3034a24,aplikasi bagus mudah melakukan transaksi prosesnya lumayan cepat,5,2024-04-27 18:45:52,2.10.0,0,2024,2.2,positif
segalanya mudah jakone mobile,positif,test,d16c5716-0e20-4bd9-b3b5-61237301dd74,segalanya mudah jakone mobile,5,2024-10-22 15:40:12,2.14.0,0,2024,0.8,positif
pembayaran mudah aplikasi jakone tidak pakai ribet tampilan keren terbaru semngat bank dki good job,positif,train,30ffeb7b-e966-4982-a524-1240e0da9b87,pembayaran mudah aplikasi jakone tidak pakai ribet tampilan keren terbaru semngat bank dki good job,5,2023-04-17 08:46:37,1.0.10,0,2023,2.0,positif
bermanfaat menabung,positif,train,faaf13af-fd00-49af-9e47-065d1bbcf739,bermanfaat menabung,5,2024-02-19 11:15:51,,0,2024,1.8,positif
parah nih aplikasi,negatif,val,a0edf4f2-7170-47e3-9caf-9ec26dfe0b3b,parah nih aplikasi,1,2025-09-01 18:15:56,2.17.1,0,2025,-1.0,negatif
mantappp lebih mudah transaksi,positif,test,0675bf00-736a-4034-b43a-ab8ca4038dd4,mantappp lebih mudah transaksi,5,2023-03-04 20:00:20,1.0.8,0,2023,0.8,positif
mantap,positif,train,8b8389d6-074e-4a73-b7ad-bbe38266d0b5,mantap,5,2025-07-01 18:44:20,,0,2025,1.0,positif
mengecewakan tidak bisa masuk aplikasi padahal aplikasi jakone tidak mengalami masalah setelah pakai aplikasi tolong diperbaiki konsumen tidak kecewa,negatif,train,9bf24fa1-1812-4bee-90fc-53a0267835c5,mengecewakan tidak bisa masuk aplikasi padahal aplikasi jakone tidak mengalami masalah setelah pakai aplikasi tolong diperbaiki konsumen tidak kecewa,5,2024-05-30 18:46:56,2.12.0,6,2024,-2.0,negatif
rekomended banget kalian transaksi online keluar rumah udah gampang ngga ribet,positif,train,997569ad-36d6-497c-8d75-02a2d43ac6ef,rekomended banget kalian transaksi online keluar rumah udah gampang ngga ribet,5,2023-02-24 00:04:35,1.0.7,0,2023,1.2000000000000002,positif
mantap,positif,train,0f4cec5c-580c-4002-9868-871d71a7388b,mantap,5,2024-01-26 13:03:51,,0,2024,1.0,positif
good the best,positif,train,e0533697-0bde-4e14-b596-7763aba61104,good the best,5,2023-05-23 22:36:24,1.0.12,0,2023,1.8,positif
