userName,tanggal,tahun,rating,ulasan,thumbsUp,versiApp,balasanBank,tanggalBalasan,reviewId
annisa a'yuun,2023-05-30,2023,2,"saya mau masuk ke akun jakone tidak bisa , user id dan pasword sudah dibuat baru tapi data tidak ditemukan , ini kenapa ya .. Berkali"" seperti itu..",0,1.0.12,"Silahkan klik menu lupa password/ lupa user ID dan masukkan data yang sesuai. Terima Kasih.
",2023-06-06 07:30:06,920128d5-e6dc-4ee0-8627-d6547a0f84ad
Farida Solihat,2023-05-30,2023,1,Aplikasi paling lemot ga jelas panduannya lemot banget sistem kerjanya,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, Hal ini akan menjadi masukan bagi kami untuk pengembangan aplikasi JakOne Mobile demi kemudahan dan kenyamanan nasabah bertransaksi. Terimakasih",2025-09-11 12:54:30,d1cfb6a4-805b-486e-81ef-57906581ad2c
Parimpunan Nasution,2023-05-30,2023,5,Update selalu,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:31:02,312bd6d9-724b-4d58-8266-58bcb3003804
Dima Setiyani,2023-05-31,2023,4,Kenapa ya aplikasinya lancar di gunakan hanya saat pagi saja . Setelah nya lemot banget . Padahal jaringan penuh untuk digunakan yang lain lancar . Tapi kalo untuk buka aplikasi ini susah banget,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:38:01,a22e9d09-ed3b-49ee-b929-fa453ecb1616
Lina Syafania,2023-05-31,2023,1,Susah di gunakan,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:40:44,4e3e3222-3374-493a-84fc-bad587468101
Muhammad Yusuf,2023-05-31,2023,1,Sangat sangat buruk tidak bisa masuk coba lagi terus,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:40:37,bc6377be-6237-4431-ae92-edc0d907d284
Anita Utami,2023-05-31,2023,4,"Kok gw ngg bs daftar atau login dari aplikasi ini ya, klo aplikasi lain gampang",0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-06-06 07:40:28,85153099-f63b-4153-8eb6-0d4a8eaca0ee
jamal Akhew,2023-05-31,2023,1,Kurang bagus aplikasi nya giliran masih mending aplikasi yang aman dan mudah,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:40:01,0f084b8c-2735-4856-ad3b-03396b9d10e4
Amanda Putri,2023-05-31,2023,1,"Apk Gajelas, Pas Ketik Password Muncul User Terkunci Padahal Passwordnye Bener, Ini Gmna Nih Gabisa Masuk",0,1.0.12,"Silahkan klik menu lupa password/ lupa user ID dan masukkan data yang sesuai. Terima Kasih.
",2023-06-06 07:39:48,fe3fc4c5-6e29-49f2-b88e-42564b336997
De Supreme,2023-05-31,2023,1,Bintang satu aja. Mau login pilihan sdah punya rek bank DKI ya atw tidak. Pilih ya knp diarahkan bikin rekening pilih tidak apalagi sama. Seharusnya klo sudah punya rek bank DKI tinggal aktifasi jakone mobile donk. Ga perlu ke cabang. Di hp sendiri juga bisa.,0,1.0.12,"Mohon maaf atas ketidaknyaman Anda. Mohon untuk dicoba kembali. Terima Kasih.
",2023-06-06 07:39:17,dc137595-b32f-45de-8639-d8e5b2f7ae9b
Acep Hamdani,2023-05-31,2023,1,Daftar akun bolak balik kgkbisa.yg udah bikin rekening kgk bisa.payah ni aplikasinya,0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-06-06 07:38:57,2c4e1aa9-1d67-47cc-906c-b26c769bf75a
Icha Trisna ayu wati,2023-05-31,2023,2,Aplikasi Jakone skrg gak jelas. Masa mau aktifasi gak bsa trus.. makin lama makin jelek ajh nih apk,0,,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-06-06 07:38:33,d8fe5aca-1d06-429e-b7b1-76522d6045e6
Aulia Ghina Sabilla,2023-05-31,2023,3,Eror untuk mendaftar,0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-06-06 07:38:25,362907d1-a21c-4d84-a753-8a0bbfacc2e4
Solekhan Ekhan,2023-05-31,2023,1,Aplikasi aneh,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:29:14,5ef45861-5c11-485f-a3c2-913476cd7f67
Cristine Prestarika,2023-05-31,2023,4,Paling mls klu ada update sistem pasti kita masukin data bnr2 susah sampai sedia pulsa bnyk buat otp. Bisa ga sih klu update sistem itu jgn bikin repot seharusnya jika sdh update sistem kita masih bisa selancar dgn mudah bukan memperparah.,1,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-05-31 07:58:35,c51a680b-2aff-45b0-b759-60fa863e7b58
Dina Widyasari,2023-05-31,2023,1,"Gimana sih,mau login pakai e KTP, padahal udh punya rekening, tapi ga bisa masuk2, bilangnya data sudah terdaftar di jak one mobile, klo sudah terdaftar tapi kok ga bisa masuk??",0,,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-05-31 04:17:02,08e78795-8532-4033-a889-a1f453206662
muhammad jafar,2023-05-31,2023,2,Aplikasi tidak bisa digunakan secara online karena saya tidak bisa login,0,1.0.12,"Mohon maaf atas ketidaknyaman Anda. Mohon untuk dicoba kembali. Terima Kasih.
",2023-06-06 07:29:04,16f3eb82-9781-4d22-a83f-3bb0b3d897ff
Megi Megi,2023-05-31,2023,1,Susah bgd mo login pdhal isi data udh lengkap dan sesuai....,0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.

",2023-05-31 04:17:52,42d278b2-841e-48bf-91fb-2b422cd73c61
Akbar Susanto,2023-05-31,2023,1,Harus diupdate tapi tidak bisa login mulu nihhh,0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-05-31 04:18:00,95bb4c77-9b9f-44f9-a5fe-c0e67fc95664
Yanti Setyaningsih,2023-05-31,2023,2,Mau masuk pas fermuk kok gagal trus.. padahal no rek sudah terdaftar,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-05-31 07:56:38,9d0f533a-7490-426a-add7-b3eac4641965
Oreo,2023-05-31,2023,1,"Pantes gak ada nasabahnya, selain produknya jelek developernya juga gak becus, masa udah daftar sampe step akhir tinggal bikin password malah error terus request time out berkali2, smpe ada notif suruh ke cabang terdekat, ujungn2nya notif keluar nomor telah digunakan. Suruh mandi developer aplikasinya, atasan2 suruh pada belajar biar makin pinter jangan ada di posisi atasan tp gak becus kerja kwkwkwk Budaya kerja jari telunjuk, cuma nyuruh bawahan tp gbisa kerja kwkwkkw",0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-05-31 04:17:34,9ca83dd4-508b-4e32-bb3b-88b9c0e949af
Emma “kenzie artafara” Dwi,2023-05-31,2023,2,"Min tolong bantu, mau masuk tapi susah sekali verifikasi foto, gagal terus, gimana ini min...",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-05-31 07:57:10,b47121a8-bb84-41d4-be93-d3bea8b78cbb
Kunz Arox,2023-05-31,2023,1,Gmna c udh pnya rekening... Mau msuk akun disuruh bikin lg...kya buat baru.. Dimasukin data dibilang data Sudah ada... Trs gk bs lanjut...yg bikin aplikasinya pecat aja...hrsnya awal buka aplkasi klo sdh pny akun tnggl msukin password. Ngapain muter2 gk jelas,0,1.0.12,"Silahkan klik sudah punya rekening, kemudian masukan data yang sesuai dengan data Bank. Apabila ada perubahan data mohon kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-05-31 07:58:00,a61f9432-1dfc-4a0c-9c18-ff8263f0ac00
Mochamad Kamal Ali,2023-05-31,2023,1,"Pelayananan buruk E Banking Susah login terlalu banyak loading ""muter2 mulu"" ga bisa masuk sudah coba berbagai cara mau tarik tunai tanpa kartu atm ga berhasil karena signal anda lemah tapi servernya ga bagus. Tolong diperhatikan segera bagian IT solusinya bagaimana merugikan waktu konsumen",5,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-05-31 07:58:10,f1e401fa-16ad-4b48-a1ed-1625d15fddb7
Atika Zahra rafanda,2023-05-31,2023,3,"Server nya kurang bagus, klo mau login aj, susah bngt, periksa jaringan terus, padahal sinyal nya bagus,paketan masih 20giga.",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-05-31 07:58:27,7ec84f30-dada-4628-bf0f-104fd3520cf7
Sofwa Tiella,2023-05-31,2023,3,Kenapa selalu minta update yah? Dan hari ini aplikasi di hp saya tdk bisa dibuka,0,1.0.12,"Mohon maaf atas ketidaknyaman Anda. Mohon untuk dicoba kembali. Terima Kasih.
",2023-05-31 07:56:59,d755a4d8-452a-4b65-b669-6a16a8b3e39f
Rodhi Sholeh,2023-06-01,2023,1,Kode Otp Kaga masuk masuk ke sms padahal udah nyalain data Gak jelas aplikasi busuk,0,1.0.12,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2023-06-06 07:52:56,d71fdeda-0b68-4eb9-8137-3b3f3190ad2a
Roy Sijabat,2023-06-01,2023,2,Dari beberapa alpikasi mobile banking. Cuma JakOne Mobile yang paling sulit utk di buka. Karena kesalnya 1 minggu sekali belum tentu di buka. Gak bisa jadi maanfaat untuk bayar onlien,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 06:33:10,3c015718-1eee-4a66-903d-aecfca69f1bb
Irma Kurnia,2023-06-01,2023,1,Di cb dl ya,0,1.0.8,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 06:33:02,013fefcd-d692-41e8-a11c-96582e4d893b
Septian Dwi angga,2023-06-01,2023,2,"Tolong ditingkatkan lagi dong Bukan karena faktor sinyal atau memori kepenuhan, tetapi memang dari aplikasinya!!!",0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 06:32:26,e40b1785-3435-4c6e-a725-30ebd6878823
M Danish Raffasya,2023-06-01,2023,3,"Ini gmn masuknya sih, pdhl sudah punya rekening DKI malah di arahkan bikin rekening baru l. Tolong di perbaiki dong",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-06-08 06:32:13,6f6ddad6-f351-4800-9042-fde1f92c2f4e
Astrid Pratama,2023-06-01,2023,2,"Mau install aja susah ni app, mentok di 99 terus.",0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 06:31:55,4dcdfb89-a198-4fb6-87d6-a4bec6154072
Mohamad Falend,2023-06-01,2023,1,Ga terintegrasi sama yang lama kah? User id sama passwordnya masa ga tertera. Klik lupa password pun data ga ditemukan. Hadeh..,1,1.0.12,"Silahkan klik menu lupa password/ lupa user ID dan masukkan data yang sesuai. Terima Kasih.
",2023-06-08 06:30:51,9a42d6ba-272e-4860-9d69-62cce3041550
Sutrisno Fransiskus Siringoringo,2023-06-01,2023,1,"Makin versi baru yg datang,,, makin lemot loading untuk masuk ke aplikasi jak one nya... Pusing.... Kirain makin mudah untuk masuk,,,, malah tambah pusing,,, muter-muter terus... Kurain paket saya yg habis, eh ternyata memang aplikasi jak one nya kurang baik.... Tolong di cek kembali aplikasi nya... 🤦‍♂️🤦‍♂️🤦‍♂️",132,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 06:30:09,873a601a-98a3-4543-ba64-948cc1a77118
Hafiza Khaira Lubna 8.3 Rasya Muhammad Athaya 6b,2023-06-01,2023,2,"Kenapa harus pakai verifikasi muka, shrian saya coba gagal verifikasi muka & berkali-kali jg saya isi kuota dan pulsa tp tetap aja gagal di verifikasi muka..tlg pak jakone di perbaiki lg seperti dlu jgn di persulit",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-06-06 07:52:43,2af4cbf0-b686-4fce-8122-72c7b021e459
Irwanto Nawi,2023-06-01,2023,1,"Aplikasi jelek, buat daftar sama aktivasi ngga bisa, pulsa 15 ribu abis, buat OTP doang.... Aplikasi ngga bisa di pake...",0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:44:36,91a3892b-d703-4968-be2f-9077c3477fc9
Hafiz Haikal Fahreza,2023-06-01,2023,1,"Kode otp gak pernah muncul saat daftar, dah dicoba berkali2 setahun ini",0,1.0.12,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2023-06-06 07:46:25,a3c9e87d-d214-4c02-a983-336edf079ae9
Anita Marwan,2023-06-01,2023,1,mau isi pulsa tp gak bisa suruh dowload versi terbaru udh download gak bisa juga klo belom siap aplikasinya gak usah di matiin di aplikasi sebelumnya woy..mending pembaharuan ajj di update,1,1.0.12,"Mohon maaf atas ketidaknyaman Anda. Mohon untuk dicoba kembali. Terima Kasih.
",2023-06-06 07:44:21,3e992c37-8102-4ac5-9d75-9f1294320246
Dwi Cahya,2023-06-01,2023,3,Pakai aplikasi jakone yg terbaru mau login sudah bgt harus foto wajah sudah berkali2 foto gagal terus,0,,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-06-06 07:43:55,d666b740-db1b-4801-ab2f-cb9a7f77da5e
Sendi Agustian,2023-06-01,2023,1,tolong bank dki pelayanannya banyak banget merugikan nasabah apa lg yg punya pinjaman tolong perbaiki ssystem yg sangatttttg bobrok ini,0,,"Terima kasih atas masukan dan saran Anda, kami terus melakukan perbaikan layanan untuk kenyamanan Anda. Terima Kasih.
",2023-06-06 07:43:36,5ae88b2c-5817-4057-9a76-f839eacdbe8c
Bambang Agus riyanto,2023-06-01,2023,2,"Ini gamana ya DKi d suruh upgrade yg baru,, udah download udah coba ikutin arahan ko mlah pembukaan rek",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:42:54,c484b213-241f-44fa-9289-8a39c7517772
Cie Nui,2023-06-01,2023,5,Kjp terkendala cuma di tf bulan kmaren doang kirain bakal double kal double kn ank sya jadi bsa ikut wisuda di pengajian tgl 10 🥲.semoga di beri kelancaran buat pemerintah kendalanya semoga terselesaikan urusanya di mudahkn di lancarkan aminnn,0,,"Terimakasih atas respon apresiatif Bapak/Ibu. Kami senantiasa akan meningkatkan layanan untuk Nasabah.
",2023-06-06 07:42:36,52b9b163-6980-4ea4-a110-a1cfd1a3e894
Megawati,2023-06-01,2023,3,"Repot dah nih aplikasi,masa tampilan tiap hp beda,ada yg pas daftar ada user id ada yg kagak. Ganti hp ribet lagi. Gak kaya livin mandiri mau ganti perangkat gak susah yg penting data yg diinput sesuai",0,1.0.12,"Terima kasih atas saran dan ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi JakOne Mobile demi kemudahan dan kenyamanan nasabah bertransaksi.
",2023-06-06 07:41:19,25a135cc-bace-4ab0-8f31-a5e12d191967
Op Cuy,2023-06-01,2023,1,Apk cacat,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-06 07:52:29,09111b12-9637-4350-8eb8-131ade0bb1c9
Nunic Melodica,2023-06-01,2023,1,"Ini baru update aplikasi uninstal yg lama bwt verifikasi data susah bgt, masa harus ke bank dki terdekat?",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda. Untuk kendala yang Bapak/Ibu alami kami sarankan untuk mengunjungi kantor layanan Bank DKI tedekat. Terima Kasih
",2023-06-06 07:44:03,426559b1-b212-4598-b9a5-18b64af5aa67
Mustopa channel,2023-06-02,2023,1,Mau daftar buat masuk ke aplikasi Jak one mobile tapi ga pernah bisa karna nomer sudah terdaftar terus,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank Jakarta di 1500-351 atau ke Kantor Cabang kami terdekat agar dapat kami tindaklanjuti. Terimakasih.",2025-09-11 12:35:33,7582a269-f162-4ec6-9153-3396e8230c16
Muhammad Imron Al Hudri,2023-06-02,2023,2,gabisa masuk gimanasi ini apk nya kocak banget,0,1.0.12,Mohon untuk di coba kembali. Pastikan koneksi internet Anda stabil untuk mengakses JakOne Mobile. Terimakasih,2025-09-11 12:36:13,c78f3328-75ee-4bc2-b726-269b72eff234
Andika Saputra,2023-06-02,2023,1,Payah malah sering eror dan gak bisa di buka aplikasi nya,0,1.0.12,Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami kami bisa menghubungi layanan call center Bank Jakarta 1500-351 untuk pengecekan data lebih lanjut. Terimakasih.,2025-09-11 12:33:40,7fc5c85d-010d-41dd-8242-c0af8ffbcfff
M.Rizki Muzaki,2023-06-02,2023,1,"ga masuk-masuk kode otp nya, gajelas gabisa di pake jadinya 👎🏻",0,1.0.12,"Mohon untuk di coba kembali. PPastikan koneksi internet Anda stabil untuk mengakses JakOne Mobile. Pastikan pulsa anda cukup untuk menerima kode OTP (minimum Rp 1.000,-). Terima Kasih.",2025-09-11 12:33:06,e6a68af5-7d0d-4aae-82e4-fbe437d3e9d6
Denih azza,2023-06-02,2023,4,Mantab,0,1.0.11,Terimakasih atas respon apresiatif Bapak/Ibu. Kami senantiasa akan meningkatkan layanan untuk Nasabah.,2025-09-11 12:34:11,4619a0c6-2fec-43e7-88b2-87d524a5c4fc
Andi Suwandi,2023-06-02,2023,1,ini knp sdh install ulang pas masuk lg ga bisa apa akun sy masih aman?,0,1.0.12,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2023-05-30 06:58:00,a2030ba4-ec6a-40fc-ab19-5c8b6801f07a
Dhifa Joal,2023-06-02,2023,2,"Ssah bka nya ksni2 mlhn ga bsa cek sldo, awl nya ga mslh ksni jd eror trs",0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank Jakarta di 1500-351 atau ke Kantor Cabang kami terdekat agar dapat kami tindaklanjuti. Terimakasih.",2025-09-11 12:34:49,d4693d96-5b01-46e1-97f7-7000db16dc4e
Novita Azhima,2023-06-02,2023,4,Jakone yg sekarang terlalu berat..tiap dibuka selalu aja susah masuknya..lebih enak jakone yg lama..enteng+pw nya pun hanya pake angka..tolong dong min..dibuat enteng aplikasinya..🙏🏻😥😪,0,1.0.12,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami melalui Twitter Bank DKI @JakOne_Mobile atau Call Center Bank DKI di 1500-351. Terima Kasih
",2023-06-08 07:31:10,6eb327f6-f2ad-4494-b49b-4c6658ebfe3a
